,id,duracion_estadia,genero,edad,niños,codigo_destino,tipo_acomodacion
1118,1010234,6,1,37.0,1.0,5,Hotel
1119,1010082,6,1,38.0,0.0,4,AirBnB
1120,1003614,1,0,37.0,1.0,8,AirBnB
1121,1008720,5,1,35.0,1.0,8,Hotel
1122,1012745,5,1,39.0,0.0,5,AirBnB
1123,1013264,3,0,37.0,0.0,2,Hotel
1124,1011034,4,0,25.0,1.0,4,Hotel
1125,1001777,4,0,29.0,0.0,6,Hotel
1126,1005396,5,1,44.0,1.0,6,Hotel
1127,1013424,4,0,48.0,0.0,0,Hotel
1128,1001808,3,1,44.0,0.0,3,Hotel
1129,1008776,7,0,43.0,0.0,7,AirBnB
1130,1002610,4,0,44.0,1.0,8,Hotel
1131,1008725,7,1,43.0,1.0,8,AirBnB
1132,1004212,4,0,34.0,0.0,6,Hotel
1133,1005156,3,1,43.0,1.0,0,AirBnB
1134,1000409,4,1,37.0,1.0,7,Hotel
1135,1009669,2,1,48.0,0.0,8,Hotel
1136,1004852,5,1,,1.0,8,AirBnB
1137,1005408,5,0,,1.0,6,AirBnB
1138,1009229,5,0,45.0,1.0,1,Hotel
1139,1000566,4,0,45.0,,7,AirBnB
1140,1008238,4,1,46.0,0.0,1,Hotel
1141,1007861,4,1,44.0,0.0,5,Hotel
1142,1009929,5,1,48.0,1.0,7,Hotel
1143,1010364,2,0,40.0,1.0,1,AirBnB
1144,1005557,4,1,39.0,0.0,0,AirBnB
1145,1006459,3,0,35.0,1.0,5,AirBnB
1146,1013566,5,0,41.0,0.0,4,AirBnB
1147,1009628,11,1,40.0,1.0,0,Hotel
1148,1004046,4,0,44.0,0.0,0,AirBnB
1149,1000324,5,1,43.0,0.0,0,Hotel
1150,1004334,6,0,,0.0,8,Hotel
1151,1004738,5,1,42.0,1.0,5,AirBnB
1152,1005229,5,0,39.0,1.0,6,AirBnB
1153,1008857,3,1,38.0,1.0,1,Hotel
1154,1013050,5,1,44.0,1.0,4,Hotel
1155,1010165,4,0,34.0,1.0,5,AirBnB
1156,1003725,4,0,41.0,1.0,8,Hotel
1157,1013360,10,1,41.0,1.0,4,AirBnB
1158,1013114,1,1,42.0,0.0,4,AirBnB
1159,1007296,2,0,,0.0,5,Hotel
1160,1008842,5,1,,1.0,5,Hotel
1161,1001295,2,0,45.0,1.0,4,Hotel
1162,1001960,2,0,34.0,,1,Hotel
1163,1006936,7,0,41.0,,5,AirBnB
1164,1008182,2,1,35.0,1.0,2,Hotel
1165,1010869,4,0,33.0,0.0,0,Hotel
1166,1002698,3,0,,1.0,2,AirBnB
1167,1013130,6,0,45.0,1.0,1,Hotel
1168,1009334,5,0,44.0,0.0,2,AirBnB
1169,1005775,6,1,39.0,1.0,3,Hotel
1170,1007832,5,0,50.0,1.0,3,Hotel
1171,1003983,3,0,45.0,0.0,2,AirBnB
1172,1011832,4,0,38.0,1.0,4,AirBnB
1173,1007347,4,0,43.0,,6,Hotel
1174,1013932,3,1,47.0,1.0,5,Hotel
1175,1009955,7,1,37.0,1.0,6,Hotel
1176,1007258,4,1,41.0,1.0,2,AirBnB
1177,1009924,2,0,43.0,0.0,4,AirBnB
1178,1003653,7,0,47.0,1.0,7,Hotel
1179,1009958,3,0,46.0,0.0,7,Hotel
1180,1008230,5,0,39.0,1.0,8,AirBnB
1181,1001081,2,1,45.0,1.0,1,AirBnB
1182,1006553,5,1,33.0,0.0,3,AirBnB
1183,1003575,6,0,36.0,1.0,4,AirBnB
1184,1006742,4,0,41.0,0.0,6,AirBnB
1185,1011929,1,1,38.0,1.0,8,Hotel
1186,1003742,4,0,39.0,0.0,8,Hotel
1187,1013328,2,1,45.0,,5,Hotel
1188,1003065,6,0,,0.0,8,Hotel
1189,1010944,5,0,46.0,,3,AirBnB
1190,1008748,2,0,40.0,0.0,2,AirBnB
1191,1011153,3,0,46.0,0.0,4,AirBnB
1192,1000814,2,0,46.0,0.0,7,AirBnB
1193,1002611,4,1,45.0,1.0,0,AirBnB
1194,1000363,5,1,38.0,1.0,2,Hotel
1195,1008147,4,1,46.0,1.0,8,AirBnB
1196,1010441,3,0,38.0,0.0,7,Hotel
1197,1006196,4,1,38.0,1.0,6,Hotel
1198,1010702,3,1,39.0,1.0,3,Hotel
1199,1006324,3,0,43.0,,7,AirBnB
1200,1005577,6,1,43.0,1.0,5,AirBnB
1201,1013489,4,0,37.0,1.0,3,Hotel
1202,1003686,5,1,30.0,0.0,5,AirBnB
1203,1000663,3,1,50.0,1.0,4,AirBnB
1204,1010641,4,0,46.0,1.0,3,Hotel
1205,1012186,4,0,42.0,1.0,6,Hotel
1206,1006070,3,0,44.0,1.0,8,Hotel
1207,1003505,2,1,43.0,0.0,4,Hotel
1208,1009535,3,1,40.0,1.0,4,Hotel
1209,1005807,1,1,36.0,0.0,3,AirBnB
1210,1008576,5,1,39.0,0.0,6,Hotel
1211,1008439,4,0,43.0,0.0,0,AirBnB
1212,1002278,5,1,41.0,0.0,1,Hotel
1213,1007354,4,1,41.0,0.0,2,Hotel
1214,1013633,5,0,43.0,1.0,1,Hotel
1215,1011714,2,0,37.0,1.0,3,AirBnB
1216,1000843,3,1,41.0,1.0,3,AirBnB
1217,1000929,2,1,44.0,,2,Hotel
1218,1012973,5,0,40.0,1.0,8,Hotel
1219,1009438,3,1,39.0,0.0,7,AirBnB
1220,1011698,2,1,49.0,1.0,7,AirBnB
1221,1009051,5,1,44.0,1.0,8,AirBnB
1222,1010318,4,1,50.0,1.0,4,Hotel
1223,1008212,1,1,40.0,0.0,2,Hotel
1224,1001530,6,1,41.0,1.0,8,AirBnB
1225,1005579,5,1,52.0,1.0,6,AirBnB
1226,1003154,5,1,37.0,0.0,7,AirBnB
1227,1002087,4,0,52.0,,4,AirBnB
1228,1013682,4,0,36.0,1.0,7,AirBnB
1229,1010923,4,1,42.0,1.0,5,AirBnB
1230,1004860,8,0,39.0,,1,Hotel
1231,1006155,6,1,41.0,1.0,0,AirBnB
1232,1010511,6,1,33.0,0.0,5,AirBnB
1233,1011710,5,1,42.0,0.0,3,Hotel
1234,1008600,2,1,,,2,AirBnB
1235,1003757,4,0,38.0,1.0,0,Hotel
1236,1006857,6,1,44.0,1.0,5,AirBnB
1237,1005522,4,1,40.0,,2,Hotel
1238,1008543,7,0,32.0,0.0,7,Hotel
1239,1007868,7,0,54.0,0.0,1,AirBnB
1240,1009937,3,1,,0.0,7,Hotel
1241,1010729,3,1,36.0,1.0,2,Hotel
1242,1010927,4,1,43.0,0.0,0,Hotel
1243,1012994,4,1,41.0,1.0,1,AirBnB
1244,1004339,5,1,49.0,0.0,5,Hotel
1245,1001012,6,1,39.0,0.0,0,AirBnB
1246,1010140,4,1,47.0,,8,Hotel
1247,1009262,4,0,38.0,,6,Hotel
1248,1012648,2,1,,0.0,1,AirBnB
1249,1010309,2,1,49.0,0.0,7,AirBnB
1250,1003613,5,1,39.0,1.0,5,Hotel
1251,1014061,7,0,,1.0,3,Hotel
1252,1006781,5,0,45.0,1.0,0,Hotel
1253,1003816,2,1,37.0,,6,AirBnB
1254,1004927,2,0,47.0,0.0,5,AirBnB
1255,1004856,6,0,45.0,0.0,4,AirBnB
1256,1011318,5,1,38.0,0.0,3,AirBnB
1257,1001758,5,0,34.0,1.0,7,Hotel
1258,1002828,2,0,35.0,,8,Hotel
1259,1013115,8,0,45.0,1.0,3,Hotel
1260,1007768,7,1,31.0,1.0,0,Hotel
1261,1012837,2,1,,,0,Hotel
1262,1008572,4,0,45.0,1.0,5,Hotel
1263,1006735,6,0,41.0,1.0,7,Hotel
1264,1007581,4,0,35.0,0.0,0,Hotel
1265,1007932,6,0,38.0,0.0,2,Hotel
1266,1011049,10,0,43.0,1.0,1,Hotel
1267,1008872,6,0,38.0,0.0,4,Hotel
1268,1010758,2,0,44.0,1.0,8,Hotel
1269,1002883,3,1,36.0,1.0,7,Hotel
1270,1010685,3,0,,0.0,0,Hotel
1271,1010656,1,1,40.0,1.0,4,Hotel
1272,1005184,2,1,41.0,0.0,5,Hotel
1273,1001801,5,1,,0.0,0,Hotel
1274,1008547,4,0,39.0,0.0,5,Hotel
1275,1010830,3,1,46.0,0.0,3,Hotel
1276,1010384,3,0,36.0,1.0,6,AirBnB
1277,1012343,3,0,44.0,0.0,3,AirBnB
1278,1010361,2,0,36.0,0.0,4,AirBnB
1279,1007169,4,0,40.0,0.0,6,Hotel
1280,1005230,3,0,46.0,1.0,5,Hotel
1281,1010976,3,1,44.0,0.0,3,Hotel
1282,1005168,4,1,45.0,1.0,4,AirBnB
1283,1010989,4,0,44.0,1.0,4,Hotel
1284,1002365,3,1,54.0,0.0,4,Hotel
1285,1011322,4,0,44.0,0.0,7,AirBnB
1286,1008251,3,0,47.0,0.0,7,AirBnB
1287,1005349,4,1,45.0,1.0,2,AirBnB
1288,1012182,2,0,42.0,0.0,8,Hotel
1289,1010602,3,1,35.0,1.0,3,Hotel
1290,1006734,3,0,44.0,1.0,8,Hotel
1291,1003139,4,1,35.0,,0,AirBnB
1292,1003668,5,1,52.0,0.0,8,Hotel
1293,1005369,2,0,46.0,0.0,4,AirBnB
1294,1011597,4,1,40.0,,7,AirBnB
1295,1002811,5,0,41.0,0.0,4,AirBnB
1296,1002943,5,0,39.0,1.0,2,AirBnB
1297,1010838,3,1,,0.0,1,Hotel
1298,1003520,4,1,44.0,1.0,8,AirBnB
1299,1013574,6,0,,1.0,5,AirBnB
1300,1006561,4,1,43.0,1.0,1,AirBnB
1301,1008088,3,1,40.0,0.0,6,Hotel
1302,1012022,7,1,35.0,1.0,0,Hotel
1303,1007737,1,0,45.0,0.0,2,Hotel
1304,1008491,6,1,47.0,,8,AirBnB
1305,1012463,5,1,48.0,0.0,4,Hotel
1306,1006249,3,1,,0.0,7,Hotel
1307,1000088,5,1,34.0,0.0,7,AirBnB
1308,1003959,4,0,46.0,0.0,8,AirBnB
1309,1008250,8,0,41.0,0.0,3,Hotel
1310,1002968,3,1,39.0,1.0,7,Hotel
1311,1004910,5,0,42.0,0.0,3,Hotel
1312,1001945,3,1,36.0,1.0,6,Hotel
1313,1006153,3,0,47.0,1.0,0,Hotel
1314,1012543,3,0,37.0,0.0,4,Hotel
1315,1005872,3,1,37.0,0.0,1,AirBnB
1316,1010148,4,0,37.0,1.0,6,AirBnB
1317,1010978,3,0,43.0,0.0,1,AirBnB
1318,1001975,1,0,41.0,0.0,3,AirBnB
1319,1007199,5,1,45.0,1.0,6,AirBnB
1320,1008272,4,0,35.0,0.0,5,Hotel
1321,1000860,3,1,50.0,0.0,2,Hotel
1322,1004387,5,0,42.0,1.0,5,AirBnB
1323,1003217,4,0,37.0,0.0,8,Hotel
1324,1002680,3,1,43.0,0.0,1,Hotel
1325,1010322,2,1,42.0,0.0,4,Hotel
1326,1002681,3,1,51.0,0.0,6,Hotel
1327,1002788,4,1,35.0,0.0,3,AirBnB
1328,1011011,4,0,37.0,0.0,0,Hotel
1329,1009690,4,1,35.0,0.0,2,AirBnB
1330,1009267,5,1,43.0,,1,Hotel
1331,1010704,4,0,45.0,1.0,2,Hotel
1332,1007429,4,1,39.0,0.0,0,AirBnB
1333,1007368,4,1,44.0,0.0,7,Hotel
1334,1006538,2,1,41.0,1.0,5,AirBnB
1335,1010577,3,0,34.0,1.0,2,AirBnB
1336,1000881,1,1,38.0,1.0,4,Hotel
1337,1007311,4,1,46.0,1.0,7,Hotel
1338,1006143,3,0,41.0,,1,AirBnB
1339,1006206,6,1,41.0,,2,Hotel
1340,1006112,3,1,45.0,0.0,2,AirBnB
1341,1005376,3,1,46.0,1.0,6,Hotel
1342,1012935,5,0,,1.0,1,Hotel
1343,1008471,3,0,49.0,1.0,1,Hotel
1344,1011016,4,0,46.0,1.0,2,Hotel
1345,1012487,4,0,,1.0,8,Hotel
1346,1006242,6,0,41.0,0.0,3,AirBnB
1347,1001315,2,0,47.0,1.0,6,Hotel
1348,1009092,4,1,43.0,0.0,8,Hotel
1349,1009329,4,0,31.0,0.0,5,Hotel
1350,1010335,3,0,42.0,0.0,5,AirBnB
1351,1004047,6,0,29.0,0.0,0,Hotel
1352,1011181,4,0,,0.0,0,AirBnB
1353,1003419,5,0,39.0,1.0,6,AirBnB
1354,1009519,3,0,35.0,1.0,0,AirBnB
1355,1013540,4,1,,,7,AirBnB
1356,1010426,3,1,,0.0,0,AirBnB
1357,1002258,4,0,,1.0,7,Hotel
1358,1008359,5,0,41.0,0.0,0,AirBnB
1359,1007787,4,1,41.0,1.0,7,AirBnB
1360,1007998,8,0,42.0,0.0,4,AirBnB
1361,1006340,1,1,33.0,1.0,6,Hotel
1362,1012545,5,0,50.0,0.0,3,Hotel
1363,1005440,2,0,37.0,,3,Hotel
1364,1006247,3,0,42.0,0.0,0,AirBnB
1365,1012541,2,1,40.0,0.0,8,Hotel
1366,1013454,2,1,44.0,0.0,8,Hotel
1367,1013234,7,0,49.0,,6,AirBnB
1368,1001587,7,1,46.0,0.0,0,Hotel
1369,1013219,2,1,44.0,1.0,3,AirBnB
1370,1003094,3,0,37.0,0.0,0,Hotel
1371,1005310,7,0,48.0,1.0,0,Hotel
1372,1004717,4,1,40.0,1.0,6,Hotel
1373,1002102,7,0,45.0,,0,AirBnB
1374,1007496,5,1,51.0,,2,Hotel
1375,1000005,2,0,37.0,1.0,5,AirBnB
1376,1011373,4,0,32.0,0.0,3,Hotel
1377,1012473,4,1,45.0,1.0,5,AirBnB
1378,1008347,5,0,35.0,0.0,1,Hotel
1379,1006200,3,0,32.0,,8,Hotel
1380,1012863,6,1,41.0,0.0,8,AirBnB
1381,1001852,2,1,41.0,0.0,2,Hotel
1382,1000718,4,0,41.0,0.0,4,Hotel
1383,1006694,4,0,35.0,0.0,5,Hotel
1384,1001844,4,1,53.0,0.0,5,Hotel
1385,1008508,4,1,,1.0,2,Hotel
1386,1007444,2,0,39.0,,2,Hotel
1387,1003306,2,1,34.0,0.0,4,AirBnB
1388,1001033,5,0,,1.0,4,Hotel
1389,1001904,4,1,38.0,0.0,7,AirBnB
1390,1007643,1,1,34.0,1.0,1,Hotel
1391,1013510,3,1,48.0,1.0,3,AirBnB
1392,1007578,1,1,43.0,0.0,6,Hotel
1393,1004567,4,0,36.0,0.0,0,Hotel
1394,1011328,2,0,32.0,,7,Hotel
1395,1006768,5,0,38.0,1.0,0,AirBnB
1396,1001646,6,0,37.0,1.0,7,AirBnB
1397,1008329,4,1,38.0,1.0,8,Hotel
1398,1004908,2,0,37.0,0.0,7,Hotel
1399,1010994,3,1,38.0,0.0,2,AirBnB
1400,1008615,7,0,42.0,1.0,3,Hotel
1401,1010171,4,0,44.0,0.0,4,AirBnB
1402,1009552,5,0,34.0,1.0,8,AirBnB
1403,1010452,5,0,41.0,0.0,7,Hotel
1404,1010346,1,1,42.0,,5,Hotel
1405,1011003,6,0,,0.0,2,Hotel
1406,1007177,4,1,36.0,0.0,7,AirBnB
1407,1007814,1,1,,1.0,0,Hotel
1408,1003820,3,1,29.0,,3,AirBnB
1409,1003390,2,1,,1.0,1,Hotel
1410,1010211,7,0,32.0,0.0,6,Hotel
1411,1012884,3,0,40.0,0.0,2,Hotel
1412,1005735,3,0,34.0,0.0,4,AirBnB
1413,1005917,4,0,51.0,1.0,4,Hotel
1414,1011715,3,0,44.0,1.0,2,Hotel
1415,1010850,6,0,46.0,0.0,4,AirBnB
1416,1003316,4,1,39.0,1.0,7,Hotel
1417,1010627,4,0,37.0,1.0,1,AirBnB
1418,1006334,5,1,35.0,1.0,2,Hotel
1419,1013154,6,0,37.0,0.0,3,Hotel
1420,1000372,5,0,48.0,1.0,1,Hotel
1421,1010543,4,1,,0.0,7,AirBnB
1422,1007301,2,1,25.0,0.0,4,Hotel
1423,1001124,2,1,41.0,0.0,6,Hotel
1424,1008228,2,0,34.0,1.0,5,AirBnB
1425,1002409,4,1,48.0,1.0,5,AirBnB
1426,1006405,4,0,38.0,1.0,4,AirBnB
1427,1011799,2,1,30.0,0.0,5,AirBnB
1428,1007660,6,1,41.0,0.0,7,Hotel
1429,1000193,3,1,39.0,0.0,5,Hotel
1430,1009875,8,1,47.0,0.0,5,Hotel
1431,1000150,4,0,34.0,,1,Hotel
1432,1000705,3,0,37.0,,5,Hotel
1433,1004641,8,1,41.0,0.0,5,Hotel
1434,1005823,2,1,50.0,1.0,0,AirBnB
1435,1007170,2,0,47.0,1.0,1,Hotel
1436,1012289,2,0,44.0,0.0,7,AirBnB
1437,1012952,3,0,36.0,0.0,8,Hotel
1438,1010539,4,0,,1.0,0,AirBnB
1439,1007445,4,0,39.0,0.0,6,Hotel
1440,1004855,4,0,37.0,1.0,6,AirBnB
1441,1011482,1,0,44.0,1.0,6,Hotel
1442,1007469,5,0,42.0,0.0,2,AirBnB
1443,1008022,6,0,39.0,0.0,8,Hotel
1444,1010901,5,1,40.0,1.0,0,Hotel
1445,1006510,1,0,45.0,0.0,3,AirBnB
1446,1001004,3,0,40.0,1.0,2,AirBnB
1447,1001480,4,1,34.0,0.0,4,AirBnB
1448,1010094,4,0,48.0,0.0,5,AirBnB
1449,1011926,4,1,42.0,0.0,4,Hotel
1450,1000894,3,0,34.0,0.0,5,Hotel
1451,1012698,6,0,42.0,0.0,4,Hotel
1452,1003519,7,1,41.0,1.0,8,AirBnB
1453,1011138,5,0,49.0,,2,AirBnB
1454,1000168,4,0,45.0,1.0,0,Hotel
1455,1008198,3,0,37.0,1.0,5,AirBnB
1456,1005374,2,1,37.0,1.0,8,Hotel
1457,1009027,4,1,43.0,1.0,8,AirBnB
1458,1013091,4,1,54.0,0.0,6,Hotel
1459,1006484,2,0,38.0,1.0,1,AirBnB
1460,1006204,2,0,29.0,0.0,4,Hotel
1461,1005016,2,1,37.0,0.0,0,AirBnB
1462,1000160,6,0,,0.0,5,Hotel
1463,1006272,5,1,46.0,1.0,4,AirBnB
1464,1010835,3,1,38.0,0.0,4,AirBnB
1465,1006025,6,0,43.0,1.0,1,Hotel
1466,1008154,4,1,37.0,0.0,2,AirBnB
1467,1012912,6,0,47.0,0.0,2,AirBnB
1468,1008476,5,1,39.0,1.0,1,Hotel
1469,1012709,4,1,,0.0,6,Hotel
1470,1009005,3,1,,0.0,3,AirBnB
1471,1008808,4,1,46.0,1.0,7,Hotel
1472,1001419,3,1,42.0,1.0,6,AirBnB
1473,1001021,2,0,34.0,1.0,6,AirBnB
1474,1002229,8,0,39.0,0.0,4,Hotel
1475,1009236,1,0,36.0,0.0,2,AirBnB
1476,1000758,2,0,36.0,0.0,6,Hotel
1477,1012518,3,1,40.0,1.0,3,Hotel
1478,1006985,4,0,35.0,1.0,6,AirBnB
1479,1011368,3,1,39.0,0.0,8,AirBnB
1480,1005516,3,0,41.0,1.0,4,Hotel
1481,1006751,5,0,47.0,0.0,3,AirBnB
1482,1013423,4,0,51.0,1.0,2,Hotel
1483,1011633,2,1,42.0,1.0,6,AirBnB
1484,1005407,1,0,40.0,1.0,7,AirBnB
1485,1011590,2,1,34.0,0.0,2,AirBnB
1486,1013835,3,0,,0.0,6,Hotel
1487,1010447,5,1,42.0,1.0,1,AirBnB
1488,1009886,5,1,42.0,0.0,2,Hotel
1489,1000996,3,1,45.0,1.0,6,AirBnB
1490,1007964,2,1,38.0,1.0,6,Hotel
1491,1009363,5,0,39.0,1.0,8,AirBnB
1492,1004507,2,1,39.0,0.0,6,AirBnB
1493,1011606,4,1,34.0,0.0,1,Hotel
1494,1009032,3,0,41.0,1.0,1,Hotel
1495,1004413,5,1,50.0,1.0,4,Hotel
1496,1002356,4,1,37.0,0.0,7,AirBnB
1497,1006432,5,0,44.0,0.0,3,AirBnB
1498,1000782,2,1,,1.0,2,AirBnB
1499,1005883,6,1,42.0,1.0,6,AirBnB
1500,1003066,6,1,30.0,1.0,6,Hotel
1501,1000946,4,1,46.0,,4,Hotel
1502,1002340,3,0,32.0,1.0,4,AirBnB
1503,1004196,8,0,25.0,,7,Hotel
1504,1006501,2,0,54.0,0.0,5,AirBnB
1505,1001705,3,1,47.0,1.0,0,AirBnB
1506,1008504,3,1,39.0,,0,AirBnB
1507,1005179,5,1,29.0,0.0,6,AirBnB
1508,1005360,3,0,32.0,,4,AirBnB
1509,1007751,8,1,37.0,0.0,4,AirBnB
1510,1013162,4,1,41.0,,8,Hotel
1511,1001043,2,1,40.0,0.0,4,AirBnB
1512,1008755,5,1,37.0,1.0,8,Hotel
1513,1004698,2,1,46.0,1.0,7,AirBnB
1514,1011557,4,1,43.0,1.0,1,AirBnB
1515,1002571,3,0,38.0,1.0,6,AirBnB
1516,1000879,3,1,38.0,,3,AirBnB
1517,1007107,7,0,,1.0,1,Hotel
1518,1008797,3,0,46.0,1.0,7,Hotel
1519,1001582,5,1,39.0,0.0,2,AirBnB
1520,1005048,5,1,46.0,1.0,0,AirBnB
1521,1013495,7,1,41.0,1.0,1,AirBnB
1522,1009984,3,1,45.0,0.0,6,Hotel
1523,1006856,5,1,44.0,0.0,3,Hotel
1524,1012658,4,1,40.0,1.0,5,Hotel
1525,1008503,4,1,46.0,1.0,2,AirBnB
1526,1008944,4,1,48.0,0.0,6,Hotel
1527,1001846,3,1,43.0,0.0,6,AirBnB
1528,1013102,5,1,32.0,1.0,6,Hotel
1529,1010871,7,1,37.0,0.0,8,AirBnB
1530,1003529,6,1,41.0,1.0,0,AirBnB
1531,1013334,8,1,,0.0,4,AirBnB
1532,1008617,4,0,47.0,,5,Hotel
1533,1004887,5,0,45.0,1.0,1,Hotel
1534,1008432,4,1,47.0,1.0,5,AirBnB
1535,1012938,2,1,39.0,1.0,1,Hotel
1536,1010633,4,1,48.0,0.0,3,Hotel
1537,1000741,7,0,46.0,0.0,7,AirBnB
1538,1000462,4,1,,,1,AirBnB
1539,1001123,2,1,43.0,0.0,1,Hotel
1540,1005240,2,0,38.0,1.0,8,Hotel
1541,1011661,2,0,32.0,0.0,1,Hotel
1542,1009636,4,1,40.0,1.0,8,Hotel
1543,1011851,4,0,53.0,0.0,6,Hotel
1544,1005037,7,0,32.0,0.0,8,Hotel
1545,1011982,2,0,50.0,0.0,3,AirBnB
1546,1010413,2,0,,1.0,7,AirBnB
1547,1007678,4,0,39.0,,7,Hotel
1548,1008239,7,1,39.0,0.0,7,AirBnB
1549,1009173,5,0,38.0,0.0,4,Hotel
1550,1002889,4,0,43.0,0.0,6,Hotel
1551,1007282,3,1,33.0,0.0,0,Hotel
1552,1012127,2,1,37.0,0.0,6,AirBnB
1553,1006348,4,0,39.0,1.0,6,AirBnB
1554,1000592,3,0,41.0,0.0,2,AirBnB
1555,1011535,5,0,47.0,1.0,7,Hotel
1556,1006647,4,1,35.0,0.0,3,AirBnB
1557,1001608,4,0,43.0,0.0,2,AirBnB
1558,1007276,3,0,47.0,0.0,8,AirBnB
1559,1013380,5,1,43.0,1.0,8,Hotel
1560,1001773,6,1,43.0,1.0,3,AirBnB
1561,1007670,4,1,39.0,1.0,8,Hotel
1562,1009163,3,1,45.0,0.0,3,Hotel
1563,1002314,3,0,49.0,0.0,4,AirBnB
1564,1000974,2,1,45.0,,5,Hotel
1565,1000162,6,0,36.0,,2,Hotel
1566,1003787,7,1,49.0,1.0,6,AirBnB
1567,1013463,2,0,43.0,1.0,1,Hotel
1568,1009604,5,0,25.0,0.0,0,Hotel
1569,1005859,2,0,46.0,1.0,7,Hotel
1570,1010053,8,0,42.0,0.0,8,AirBnB
1571,1001189,5,1,43.0,1.0,1,AirBnB
1572,1007924,5,0,40.0,0.0,8,Hotel
1573,1009197,4,0,44.0,0.0,1,AirBnB
1574,1004974,2,0,,1.0,2,Hotel
1575,1008384,5,0,46.0,1.0,3,Hotel
1576,1002086,7,0,,1.0,7,Hotel
1577,1011155,5,1,40.0,1.0,8,AirBnB
1578,1002240,5,0,38.0,1.0,5,AirBnB
1579,1000575,4,1,50.0,0.0,2,Hotel
1580,1014027,3,1,43.0,1.0,1,AirBnB
1581,1006741,3,0,32.0,0.0,7,Hotel
1582,1012326,8,1,38.0,1.0,4,Hotel
1583,1007689,2,0,51.0,0.0,2,AirBnB
1584,1010325,4,0,31.0,1.0,7,AirBnB
1585,1004918,3,1,36.0,1.0,3,Hotel
1586,1013521,5,1,,1.0,3,Hotel
1587,1000648,4,1,31.0,0.0,1,AirBnB
1588,1009214,3,1,39.0,0.0,2,AirBnB
1589,1013235,1,0,37.0,1.0,7,AirBnB
1590,1005207,2,0,33.0,,2,Hotel
1591,1001635,2,0,39.0,0.0,7,Hotel
1592,1010316,5,0,33.0,0.0,2,AirBnB
1593,1006321,4,0,42.0,0.0,3,Hotel
1594,1012818,4,1,40.0,0.0,4,AirBnB
1595,1008312,3,1,,0.0,8,AirBnB
1596,1013879,3,1,40.0,0.0,5,AirBnB
1597,1006451,6,1,39.0,1.0,4,Hotel
1598,1001542,6,1,,1.0,0,AirBnB
1599,1009350,3,1,38.0,1.0,3,Hotel
1600,1009344,7,0,40.0,,6,AirBnB
1601,1005087,5,0,44.0,1.0,4,Hotel
1602,1000044,5,0,43.0,1.0,6,Hotel
1603,1011919,4,1,,0.0,5,AirBnB
1604,1009424,3,0,43.0,0.0,6,AirBnB
1605,1003462,3,1,36.0,,4,AirBnB
1606,1012003,4,1,33.0,1.0,8,Hotel
1607,1009463,3,1,,1.0,3,Hotel
1608,1007522,5,1,43.0,0.0,1,Hotel
1609,1004610,3,0,40.0,1.0,2,AirBnB
1610,1002809,2,1,37.0,1.0,4,Hotel
1611,1002136,3,1,42.0,1.0,0,AirBnB
1612,1008013,4,0,47.0,0.0,8,AirBnB
1613,1007809,4,0,35.0,0.0,0,Hotel
1614,1012112,5,1,45.0,0.0,3,Hotel
1615,1001643,2,1,36.0,0.0,0,Hotel
1616,1009384,2,0,43.0,1.0,4,Hotel
1617,1012829,5,0,43.0,1.0,1,Hotel
1618,1013935,3,1,44.0,1.0,0,AirBnB
1619,1005764,7,0,46.0,1.0,8,Hotel
1620,1012561,4,1,40.0,1.0,4,Hotel
1621,1004009,1,1,36.0,1.0,2,Hotel
1622,1013342,2,0,32.0,1.0,8,AirBnB
1623,1011284,6,1,36.0,0.0,5,AirBnB
1624,1002194,2,0,47.0,0.0,4,AirBnB
1625,1006542,5,1,35.0,0.0,8,Hotel
1626,1010575,2,0,42.0,1.0,5,Hotel
1627,1004277,3,0,44.0,,3,AirBnB
1628,1004174,3,1,39.0,0.0,5,Hotel
1629,1008336,3,0,39.0,1.0,3,AirBnB
1630,1003671,2,0,41.0,1.0,3,Hotel
1631,1006165,4,0,42.0,0.0,2,AirBnB
1632,1011775,4,1,42.0,1.0,8,AirBnB
1633,1006746,3,1,40.0,0.0,4,AirBnB
1634,1006170,6,0,44.0,1.0,1,Hotel
1635,1008319,3,1,42.0,1.0,0,AirBnB
1636,1011296,5,1,30.0,0.0,6,AirBnB
1637,1000029,5,0,37.0,1.0,0,AirBnB
1638,1012424,5,0,36.0,0.0,4,Hotel
1639,1010592,2,1,33.0,,1,AirBnB
1640,1013083,4,1,43.0,0.0,4,AirBnB
1641,1008962,2,1,42.0,1.0,7,AirBnB
1642,1001863,5,0,46.0,0.0,1,AirBnB
1643,1002203,3,0,44.0,1.0,5,Hotel
1644,1006285,5,0,,0.0,5,Hotel
1645,1012192,2,1,41.0,0.0,7,Hotel
1646,1004267,2,1,50.0,1.0,7,AirBnB
1647,1007500,6,0,44.0,1.0,0,Hotel
1648,1005674,3,1,40.0,0.0,7,Hotel
1649,1005332,6,1,41.0,,6,Hotel
1650,1007811,3,1,37.0,1.0,8,Hotel
1651,1011752,5,0,38.0,0.0,1,Hotel
1652,1012228,2,1,34.0,1.0,3,Hotel
1653,1006955,4,1,,,1,AirBnB
1654,1011746,1,1,48.0,1.0,0,AirBnB
1655,1002629,4,1,,0.0,8,Hotel
1656,1004473,2,0,,1.0,3,AirBnB
